path2,desc
sample_fashion_dataset/54919.jpg,Do u speak green Men Olive 3/4th Pant for Casual usage in Summer
sample_fashion_dataset/51377.jpg,Myntra Men Khaki Shorts for Casual usage in Summer
sample_fashion_dataset/30924.jpg,Fabindia Women Printed Beige Ghera Skirt for Ethnic usage in Summer
sample_fashion_dataset/15111.jpg,Arrow Men Stripes Coffee Brown Trousers for Formal usage in Fall
sample_fashion_dataset/48499.jpg,French Connection Women Black Jeans for Casual usage in Winter
sample_fashion_dataset/12161.jpg,Aurelia Women Solid Green Leggings for Ethnic usage in Fall
sample_fashion_dataset/43656.jpg,ONLY Women Orange Shorts for Casual usage in Summer
sample_fashion_dataset/28452.jpg,Urban Yoga Women Black Leggings for Casual usage in Summer
sample_fashion_dataset/51381.jpg,Myntra Men Navy Blue Shorts for Casual usage in Summer
sample_fashion_dataset/54796.jpg,Peter England Men Blue Jeans for Casual usage in Summer
sample_fashion_dataset/32485.jpg,Proline Red & White Checked Shorts for Casual usage in Summer
sample_fashion_dataset/7884.jpg,Proline Men Black Track Pants for Casual usage in Fall
sample_fashion_dataset/10001.jpg,Palm Tree Kids Girls Sp Jema Skt Blue Skirts for Casual usage in Summer
sample_fashion_dataset/10661.jpg,Doodle Girl Hot  Ice Wash Blue Shorts for Casual usage in Fall
sample_fashion_dataset/26151.jpg,John Miller Men Navy Blue Trousers for Formal usage in Summer
sample_fashion_dataset/19011.jpg,ADIDAS Originals Women Flock Purple Track Pants for Casual usage in Summer
sample_fashion_dataset/41994.jpg,Gini and Jony Boys Boxer White Shorts for Casual usage in Summer
sample_fashion_dataset/6536.jpg,Nike Men's Trophy Woven Black Short for Sports usage in Summer
sample_fashion_dataset/48457.jpg,French Connection Men Multi Coloured Cargo Shorts for Casual usage in Summer
sample_fashion_dataset/47060.jpg,Shree Wome Blue & White Jodhpuri Salwar for Ethnic usage in Summer
sample_fashion_dataset/47058.jpg,Shree Women Green & Blue Jodhpuri Salwar for Ethnic usage in Summer
sample_fashion_dataset/16072.jpg,Highlander Men Solid Black Trouser for Casual usage in Fall
sample_fashion_dataset/42002.jpg,Gini and Jony Girls Kinky Pink Capris for Casual usage in Summer
sample_fashion_dataset/39128.jpg,Aneri Women Red Leggings for Casual usage in Fall
sample_fashion_dataset/1621.jpg,Reebok Men Micro Shorts Black and White for Sports usage in Fall
sample_fashion_dataset/18006.jpg,Puma Women Jersey Black Track Pant for Sports usage in Summer
sample_fashion_dataset/32655.jpg,Nike Women Tech Black Capris for Sports usage in Summer
sample_fashion_dataset/10023.jpg,Nike Women Regular Grey Track Pants for Sports usage in Fall
sample_fashion_dataset/4797.jpg,ADIDAS Men's Ess Dark Iron Brown Short for Sports usage in Summer
sample_fashion_dataset/53749.jpg,ADIDAS Women Black Track Pant for Casual usage in Summer
sample_fashion_dataset/37103.jpg,Wills Lifestyle Men Brown Trousers for Formal usage in Summer
sample_fashion_dataset/31458.jpg,Nike Men Running Grey Shorts for Sports usage in Summer
sample_fashion_dataset/33736.jpg,Pieces Women Green Jeggings for Casual usage in Summer
sample_fashion_dataset/51583.jpg,Wrangler Women Navy Blue Jeggings for Casual usage in Summer
sample_fashion_dataset/41002.jpg,Gini and Jony Girls Woven Blue Skirt for Casual usage in Summer
sample_fashion_dataset/13237.jpg,Palm Tree Kids Boys Washed Blue Shorts for Casual usage in Fall
sample_fashion_dataset/52553.jpg,Pepe Jeans Women Blue Jeans for Casual usage in Summer
sample_fashion_dataset/26136.jpg,John Miller Men Black Trousers for Formal usage in Summer
sample_fashion_dataset/9189.jpg,Spykar Men Style Essentials Spykar Jeans Rns Blue Jeans for Casual usage in Fall
sample_fashion_dataset/34493.jpg,Van Heusen Woman Grey Skirt for Formal usage in Summer
sample_fashion_dataset/39808.jpg,Peter England Men Khaki Trousers for Formal usage in Spring
sample_fashion_dataset/28632.jpg,Nike Women Black Sports Capris for Sports usage in Summer
sample_fashion_dataset/22797.jpg,Manchester United Men Grey Shorts for Casual usage in Fall
sample_fashion_dataset/32406.jpg,Arrow Woman Black Trousers for Casual usage in Summer
sample_fashion_dataset/10261.jpg,John Miller Men Slim Brown Trousers for Formal usage in Fall
sample_fashion_dataset/54054.jpg,Myntra Women Green Leggings for Casual usage in Summer
sample_fashion_dataset/29851.jpg,Basics Men Grey Trousers for Casual usage in Summer
sample_fashion_dataset/10262.jpg,John Miller Men Black Trousers for Formal usage in Fall
sample_fashion_dataset/31474.jpg,Black Coffee  Brown Formal Trousers for Casual usage in Fall
sample_fashion_dataset/51351.jpg,Spykar Women Blue Jeans for Casual usage in Summer
sample_fashion_dataset/54896.jpg,Do u speak green Boys Olive Trousers for Casual usage in Summer
sample_fashion_dataset/24607.jpg,Spykar Women Blue Washed Jeans for Casual usage in Fall
sample_fashion_dataset/30920.jpg,Fabindia Women Green Harem Pants for Ethnic usage in Summer
sample_fashion_dataset/8882.jpg,Scullers Men Scul Navy Blue Trousers for Formal usage in Summer
sample_fashion_dataset/43917.jpg,Femella Women Blue Trousers for Casual usage in Summer
sample_fashion_dataset/41995.jpg,Gini and Jony Girls Blue Pedal Pusher for Casual usage in Summer
sample_fashion_dataset/31430.jpg,HIghlander Men Grey Trousers for Casual usage in Summer
sample_fashion_dataset/44667.jpg,Wills Lifestyle Women Black Trousers for Casual usage in Summer
sample_fashion_dataset/5453.jpg,Nike Men's Vapor Knit Grey Short for Sports usage in Summer
sample_fashion_dataset/31571.jpg,Mark Taylor Men Striped Black Trousers for Formal usage in Summer
sample_fashion_dataset/40278.jpg,Scullers Men Brown Trousers for Casual usage in Summer
sample_fashion_dataset/1638.jpg,Nabaiji Swimming Goggles Blue Black for Sports usage in Fall
sample_fashion_dataset/14022.jpg,Nike Men Solid Navy Blue Shorts for Sports usage in Fall
sample_fashion_dataset/46414.jpg,ADIDAS Men Black Trousers for Casual usage in Summer
sample_fashion_dataset/13288.jpg,Gini and Jony Kids Solid Beige Trousers for Casual usage in Fall
sample_fashion_dataset/12344.jpg,Reid & Taylor Men Solid Beige Trousers for Formal usage in Fall
sample_fashion_dataset/4828.jpg,ADIDAS Men's Cont Grey Track Pant for Sports usage in Summer
sample_fashion_dataset/22464.jpg,Myntra Women Black Patiala Salwar for Casual usage in Fall
sample_fashion_dataset/21385.jpg,Manchester United Men Solid Navy Blue Track Pants for Casual usage in Fall
sample_fashion_dataset/12163.jpg,Aurelia Women Solid Purple Leggings for Ethnic usage in Fall
sample_fashion_dataset/13340.jpg,Gini and Jony Kids Girls Solid Black Skirts for Casual usage in Fall
sample_fashion_dataset/5018.jpg,Levis Kids Boy's Aldon White Kidswear for Casual usage in Summer
sample_fashion_dataset/49843.jpg,Gini and Jony Boys Khaki Bermuda Shorts for Casual usage in Summer
sample_fashion_dataset/9529.jpg,Puma Men's Ess Woven Grey Shorts for Casual usage in Summer
sample_fashion_dataset/56844.jpg,John Players Men Blue Jeans for Casual usage in Summer
sample_fashion_dataset/39132.jpg,Aneri Women Purple Leggings for Casual usage in Fall
sample_fashion_dataset/29852.jpg,Basics Men Dark Brown Trousers for Formal usage in Summer
sample_fashion_dataset/3918.jpg,Urban Yoga Men Grey  Bottom Yoga Pants for Casual usage in Summer
sample_fashion_dataset/41154.jpg,Allen Solly Woman Light Blue  Shorts for Casual usage in Summer
sample_fashion_dataset/27929.jpg,Scullers For Her Brown Trousers for Casual usage in Summer
sample_fashion_dataset/13236.jpg,Palm Tree Kids Boys Washed Blue Shorts for Casual usage in Fall
sample_fashion_dataset/7486.jpg,Nike Women's Be Bold Navy Blue Track Pant for Sports usage in Summer
sample_fashion_dataset/39745.jpg,Gini Jony Boys Blue Shorts for Casual usage in Summer
sample_fashion_dataset/6521.jpg,Nike Men's Football Navy Blue Short for Sports usage in Summer
sample_fashion_dataset/11334.jpg,United Colors of Benetton Men Washed Navy Blue Jeans for Casual usage in Fall
sample_fashion_dataset/27016.jpg,Jealous 21 Women Washed Blue Jeans for Casual usage in Summer
sample_fashion_dataset/57093.jpg,Elle Women Blue Shorts for Casual usage in Summer
sample_fashion_dataset/38500.jpg,Gini and Jony Girls Woven Black Jeans for Casual usage in Summer
sample_fashion_dataset/27921.jpg,Scullers For Her Beige Trousers for Formal usage in Summer
sample_fashion_dataset/13343.jpg,Gini and Jony Boys Black Cargo Shorts for Casual usage in Fall
sample_fashion_dataset/43318.jpg,United Colors of Benetton Women Black Jeans for Casual usage in Summer
sample_fashion_dataset/4978.jpg,Gini and Jony Boy's Kang Jeans Kidswear for Casual usage in Summer
sample_fashion_dataset/6898.jpg,Forever New Women's Formal Cream Skirt for Casual usage in Summer
sample_fashion_dataset/33280.jpg,Gini and Jony Kids Unisex Blue Jeans for Casual usage in Summer
sample_fashion_dataset/59878.jpg,Femella Women Black Stockings for Casual usage in Fall
sample_fashion_dataset/7892.jpg,Proline Men Grey & White Checked Shorts for Casual usage in Fall
sample_fashion_dataset/26823.jpg,Highlander Men Grey Trousers for Casual usage in Summer
sample_fashion_dataset/54925.jpg,Do U Speak Green Men Cream Shorts for Casual usage in Summer
sample_fashion_dataset/17618.jpg,Doodle Girls Lace Bow Black Leggings for Casual usage in Fall
sample_fashion_dataset/7179.jpg,Jealous 21 Women Blue Jegging for Casual usage in Fall
sample_fashion_dataset/59813.jpg,United Colors of Benetton Men Beige Trousers for Casual usage in Fall
sample_fashion_dataset/30634.jpg,Nike Men Black Shorts for Casual usage in Summer
sample_fashion_dataset/58213.jpg,Shree Women Red Printed Patiala for Ethnic usage in Fall
sample_fashion_dataset/28630.jpg,Nike Men Pintuck Grey Track Pants for Sports usage in Summer
sample_fashion_dataset/4980.jpg,Palm Tree Girl's Benita Blue Kidswear for Casual usage in Summer
sample_fashion_dataset/23301.jpg,W Women Solid Beige Leggings for Ethnic usage in Fall
sample_fashion_dataset/46455.jpg,Timex Men Black Analogue Watch J300 for Casual usage in Winter
sample_fashion_dataset/52673.jpg,Morellato Men Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/25643.jpg,Fastrack Men Silver Casual Watch for Casual usage in Winter
sample_fashion_dataset/31843.jpg,Titan Women Steel Dial Watch for Casual usage in Winter
sample_fashion_dataset/19268.jpg,Guess Men Chase Steel Watch for Casual usage in Winter
sample_fashion_dataset/56337.jpg,Fastrack Men Red and Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/45248.jpg,Casio Youth Series Men Digital Watch HDD-600-1AVDF(D056) for Casual usage in Winter
sample_fashion_dataset/36897.jpg,Fossil Men Silver Dial Chronograph Watch FS4543 for Casual usage in Winter
sample_fashion_dataset/56319.jpg,Fastrack Women Black Watch N9827PP02 for Casual usage in Winter
sample_fashion_dataset/45008.jpg,Maxima Men Digital Multifunction Watch for Casual usage in Winter
sample_fashion_dataset/40499.jpg,Titan Men Gold Dial Watch for Formal usage in Winter
sample_fashion_dataset/46460.jpg,Timex Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/38019.jpg,Q&Q Women Orange Watch for Casual usage in Winter
sample_fashion_dataset/51645.jpg,Fossil Men Bronze-Toned Dial Chronograph Watch FS4714 for Casual usage in Winter
sample_fashion_dataset/45295.jpg,CASIO SHEEN Women Silver-Toned Dial Watch SX042 for Casual usage in Winter
sample_fashion_dataset/31848.jpg,Titan Men White Dial Watch NA1006YL08 for Casual usage in Winter
sample_fashion_dataset/29919.jpg,Police Men Black Dial Chronograph Watch PL12699JS-02 for Casual usage in Winter
sample_fashion_dataset/21673.jpg,Fossil Men Silver-Toned Chronograph Watch CH2646 for Casual usage in Winter
sample_fashion_dataset/5078.jpg,Being Human Women Blue Silicon Strap with Stones Watch for Casual usage in Winter
sample_fashion_dataset/36786.jpg,Maxima Men Navy Blue Attivo Watch for Casual usage in Winter
sample_fashion_dataset/10316.jpg,Esprit Men Pure Vitality Brown Steel Watches for Casual usage in Winter
sample_fashion_dataset/51521.jpg,Fastrack Men Silver-Toned Dial Watch N1229SM04 for Casual usage in Summer
sample_fashion_dataset/45123.jpg,Casio ENTICER Women Blue Dial Watch A254 LTP-1283D-2ADF for Casual usage in Winter
sample_fashion_dataset/46514.jpg,Timex Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/29432.jpg,Giordano Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/4695.jpg,ADIDAS Unisex Response Analogue Black Watch for Sports usage in Winter
sample_fashion_dataset/11192.jpg,Carrera Men Steel dial frame dial Black Watches for Casual usage in Winter
sample_fashion_dataset/53605.jpg,Q&Q Men Digital Watch M065-001 for Casual usage in Winter
sample_fashion_dataset/45174.jpg,CASIO ENTICER Men Black Dial Analogue Watch A582 for Casual usage in Winter
sample_fashion_dataset/33921.jpg,Citizen Women Steel Dial Watch for Casual usage in Winter
sample_fashion_dataset/31842.jpg,Titan Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/25644.jpg,Fastrack Men Black Casual Watch for Casual usage in Winter
sample_fashion_dataset/17440.jpg,Casio Men Steel Watch EX045 EFR-502D-7AVDF for Casual usage in Winter
sample_fashion_dataset/49855.jpg,Q&Q Kids Unisex Black Digital Watch for Casual usage in Winter
sample_fashion_dataset/32341.jpg,Q&Q Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/46566.jpg,Timex Men Black Watch for Casual usage in Winter
sample_fashion_dataset/45916.jpg,Maxima Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/56667.jpg,Maxima Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/23270.jpg,Maxima Ssteele Men Blue Watch for Casual usage in Winter
sample_fashion_dataset/43152.jpg,Fastrack Men Black Watch for Casual usage in Winter
sample_fashion_dataset/31841.jpg,Titan Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/29418.jpg,Giordano Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/18528.jpg,Chhota Bheem Kids-Boys Green Digital Pop Watch for Casual usage in Winter
sample_fashion_dataset/28577.jpg,ADIDAS Originals Men White Dial Chronograph Watch ADH2624 for Casual usage in Winter
sample_fashion_dataset/25653.jpg,Fastrack Men White Casual Watch for Casual usage in Winter
sample_fashion_dataset/49881.jpg,Q&Q Women Silver Dial Analog Watch for Casual usage in Winter
sample_fashion_dataset/21694.jpg,Fossil Women Brown Dial Watch ES2949 for Casual usage in Winter
sample_fashion_dataset/23292.jpg,Maxima Ssteele Men White Watch for Casual usage in Winter
sample_fashion_dataset/45145.jpg,Casio ENTICER Men Dial Watch A450 MTP-1296D-7AVDF for Casual usage in Winter
sample_fashion_dataset/45268.jpg,CASIO G-Shock Men Black Digital Watch G335 for Casual usage in Winter
sample_fashion_dataset/19257.jpg,Guess Men Focus Steel Watch for Casual usage in Winter
sample_fashion_dataset/25633.jpg,Fastrack Women Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/29941.jpg,Police Men Black Dial Watch PL12963JSB-02 for Casual usage in Winter
sample_fashion_dataset/49894.jpg,Q&Q Kids Unisex Green Analog Watch for Casual usage in Winter
sample_fashion_dataset/38006.jpg,Q&Q Men Orange Dial Watch for Casual usage in Winter
sample_fashion_dataset/46526.jpg,Timex Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/46575.jpg,Timex Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/44999.jpg,Maxima Men Scuba Digital Watch for Casual usage in Winter
sample_fashion_dataset/33881.jpg,Citizen Men White Dial Eco-Drive Watch AW1010-57B for Casual usage in Winter
sample_fashion_dataset/10131.jpg,Esprit Women Romain Brown Steel Watches for Casual usage in Winter
sample_fashion_dataset/23280.jpg,Maxima Ssteele Men Watch for Casual usage in Winter
sample_fashion_dataset/46447.jpg,Timex Men Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/23293.jpg,Maxima Ssteele Men White Watch for Casual usage in Winter
sample_fashion_dataset/29929.jpg,Police Men Copper-Toned Dial Watch PL12895JS for Casual usage in Winter
sample_fashion_dataset/21664.jpg,Fossil Men Black Dial Watch AM4360 for Casual usage in Winter
sample_fashion_dataset/53604.jpg,Q&Q Men Digital Watch M065-003 for Casual usage in Winter
sample_fashion_dataset/51269.jpg,Hop Scotch Girls Pink Digital Watch for Casual usage in Winter
sample_fashion_dataset/21667.jpg,Fossil Men Black Dial Chronograph Watch CH2586 for Casual usage in Winter
sample_fashion_dataset/45196.jpg,CASIO ENTICER Women Cream Dial Analogue Watch A651 for Casual usage in Winter
sample_fashion_dataset/10393.jpg,Puma Women Spark 351 Black Watches for Casual usage in Winter
sample_fashion_dataset/53590.jpg,Q&Q Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/11132.jpg,Puma Men Beat Black Dial Digital Watch for Casual usage in Winter
sample_fashion_dataset/39028.jpg,CASIO ENTICER Men Black Dial Watch A642 for Casual usage in Winter
sample_fashion_dataset/25327.jpg,CASIO Edifice Men White Dial Watch ED424 for Casual usage in Winter
sample_fashion_dataset/45011.jpg,Maxima Men Digital Multifunction Watch for Casual usage in Winter
sample_fashion_dataset/25622.jpg,Fastrack Men Black Dial Analog Chronograph Watch for Casual usage in Winter
sample_fashion_dataset/29449.jpg,Giordano Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/45895.jpg,Maxima Ssteele Men Blue Dial Watch for Casual usage in Winter
sample_fashion_dataset/49889.jpg,Q&Q Kids Unisex Light Blue Dial Watch for Casual usage in Winter
sample_fashion_dataset/21709.jpg,Fossil Men Quartz Black Dial Watch JR1338 for Casual usage in Winter
sample_fashion_dataset/32307.jpg,Q&Q Women Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/24487.jpg,Esprit Men Casual Black Watch for Casual usage in Winter
sample_fashion_dataset/45899.jpg,Maxima Women Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/32348.jpg,Q&Q Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/31850.jpg,Titan Edge Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/26337.jpg,DKNY Women White Dial Chronograph Watch NY8060 for Casual usage in Winter
sample_fashion_dataset/39713.jpg,ADIDAS Original Unisex Black Dial Chronograph Watch ADH2664 for Casual usage in Winter
sample_fashion_dataset/53564.jpg,Q&Q Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/25606.jpg,Fastrack Men Casual Black Watches for Casual usage in Winter
sample_fashion_dataset/36785.jpg,Maxima Men Black Watch for Casual usage in Winter
sample_fashion_dataset/56335.jpg,Fastrack Men Black Watch for Casual usage in Winter
sample_fashion_dataset/29758.jpg,Fossil Women White Dial Watch ES2437 for Casual usage in Winter
sample_fashion_dataset/18529.jpg,Chhota Bheem kids-Boys Red Digital Pop Watch for Casual usage in Winter
sample_fashion_dataset/51660.jpg,Fossil Men Black Dial Watch AM4384 for Casual usage in Winter
sample_fashion_dataset/59229.jpg,Titan Men Black Watch for Casual usage in Winter
sample_fashion_dataset/29472.jpg,GIORDANO Men Off-White Dial Watch 1575-06 for Casual usage in Winter
sample_fashion_dataset/10738.jpg,Puma Women Slick Ladies 3HD Pink Pink Watches for Casual usage in Winter
sample_fashion_dataset/10581.jpg,Esprit Men Athletic Black Steel Watches for Casual usage in Winter
sample_fashion_dataset/17451.jpg,CASIO ENTICER Women Steel-Toned Analogue Watch A446  for Casual usage in Winter
sample_fashion_dataset/31835.jpg,Titan Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/53616.jpg,Q&Q Men Black Digital Watch M010-001 for Casual usage in Winter
sample_fashion_dataset/23508.jpg,ADIDAS Unisex Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/40501.jpg,Titan Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/4699.jpg,ADIDAS Unisex Duramo Sleek Black Watch for Sports usage in Winter
sample_fashion_dataset/43191.jpg,Fastrack Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/39364.jpg,Helix Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/23260.jpg,Maxima Ssteele Men Watch for Casual usage in Winter
sample_fashion_dataset/53575.jpg,Q&Q Girls Yellow Dial Watch for Casual usage in Winter
sample_fashion_dataset/25317.jpg,Casio Edifice Men Multi-Dial Watch EF-326D-5AVDF(ED336) for Casual usage in Winter
sample_fashion_dataset/35288.jpg,Suunto Vector HR White Watch for Casual usage in Winter
sample_fashion_dataset/31839.jpg,Titan Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/45122.jpg,CASIO ENTICER Women Black Dial Watch A253 LTP-1283D-1ADF for Smart Casual usage in Winter
sample_fashion_dataset/26339.jpg,DKNY Women Black Dial Watch NY8138 for Casual usage in Winter
sample_fashion_dataset/33874.jpg,Citizen Men Steel-Toned Watch AN8010-55A for Casual usage in Summer
sample_fashion_dataset/45264.jpg,CASIO G-Shock Olive Digital Watch G245 for Casual usage in Winter
sample_fashion_dataset/28580.jpg,ADIDAS Originals Men Blue Dial Watch ADH2649 for Casual usage in Winter
sample_fashion_dataset/51566.jpg,Fastrack Women White Dial Watch NB6027sm01 for Casual usage in Summer
sample_fashion_dataset/23262.jpg,Maxima Ssteele Men Black Watch for Casual usage in Winter
sample_fashion_dataset/49876.jpg,Q&Q Women White Dial Analogue Watch S073-800Y for Casual usage in Winter
sample_fashion_dataset/11231.jpg,Esprit Women Twist Houston White Watches for Casual usage in Winter
sample_fashion_dataset/33891.jpg,Citizen Men Black Dial Eco-Drive Watch for Casual usage in Winter
sample_fashion_dataset/46451.jpg,Timex Men Silver Toned Dial Watch for Casual usage in Winter
sample_fashion_dataset/54668.jpg,Fastrack Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/54644.jpg,Fastrack Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/29456.jpg,Giordano Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/40500.jpg,Titan Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/40551.jpg,Titan Women Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/33884.jpg,Citizen Men Black Dial Eco-Drive Watch for Casual usage in Winter
sample_fashion_dataset/10702.jpg,Esprit Women Lissomy Glam Silver Black Steel Watches for Casual usage in Winter
sample_fashion_dataset/16779.jpg,ADIDAS Originals Unisex Black Dial Watch ADH2541 for Casual usage in Winter
sample_fashion_dataset/40533.jpg,Titan Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/36770.jpg,Maxima Men Black Watch for Casual usage in Winter
sample_fashion_dataset/11226.jpg,Esprit Men Velocity Chrono Silver Steel Watches for Casual usage in Winter
sample_fashion_dataset/45249.jpg,Casio Youth Series Men Digital Watch HDD-600C-2AVDF(D057) for Casual usage in Winter
sample_fashion_dataset/45239.jpg,CASIO Baby-G Women Black Dial Analogue & Digital Watch BX004 for Casual usage in Winter
sample_fashion_dataset/48037.jpg,Nautica Men Black Dial Chronograph Watch for Casual usage in Winter
sample_fashion_dataset/10384.jpg,Puma Women Fluctuation Stones 159 Blue Watch for Casual usage in Winter
sample_fashion_dataset/10109.jpg,Fastrack Women Denim Analogue Steel Watch for Casual usage in Winter
sample_fashion_dataset/43213.jpg,Fastrack Women Steel Dial Watch for Casual usage in Winter
sample_fashion_dataset/25607.jpg,Fastrack Men Steel Watch for Casual usage in Winter
sample_fashion_dataset/38043.jpg,Q&Q Attractive Men Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/45037.jpg,Maxima Attivo Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/49848.jpg,Q&Q Men White Analog Watch for Casual usage in Winter
sample_fashion_dataset/25679.jpg,Fastrack Women Silver-Toned Dial Watch NE9732QL01J for Casual usage in Winter
sample_fashion_dataset/36784.jpg,Maxima Men Silver Dial Scuba Watch for Casual usage in Winter
sample_fashion_dataset/43157.jpg,Fastrack Women Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/45173.jpg,CASIO ENTICER Men Black Dial Analogue Watch A576 for Casual usage in Winter
sample_fashion_dataset/29927.jpg,Police Men Grey Dial Chronograph Watch PL12880JS-02M for Casual usage in Winter
sample_fashion_dataset/10319.jpg,Esprit Women Cool Chic Brown Steel Watch for Casual usage in Winter
sample_fashion_dataset/49898.jpg,Q&Q Kids Unisex White Dial Analog Watch for Casual usage in Winter
sample_fashion_dataset/50389.jpg,Miss Sixty Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/58453.jpg,Fossil Men Grey Dial Chronograph Watch CH2802 for Casual usage in Winter
sample_fashion_dataset/50405.jpg,Miss Sixty Golden Watch for Casual usage in Winter
sample_fashion_dataset/53871.jpg,Q&Q Men White Digital Watch for Casual usage in Winter
sample_fashion_dataset/59280.jpg,Titan Women Blue Dial Watch N9769SM01 for Casual usage in Winter
sample_fashion_dataset/31857.jpg,Titan Women Mother Of Pearl Dial Watch for Casual usage in Winter
sample_fashion_dataset/33916.jpg,Citizen Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/25664.jpg,Fastrack Women Pink Dial Watch for Casual usage in Winter
sample_fashion_dataset/46462.jpg,Timex Men Silver Chronograph Watch for Casual usage in Winter
sample_fashion_dataset/40519.jpg,Titan Men Grey Dial Watch for Casual usage in Winter
sample_fashion_dataset/45200.jpg,CASIO ENTICER Women White Dial Analogue Watch A655 for Casual usage in Winter
sample_fashion_dataset/45939.jpg,Maxima Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/33888.jpg,Citizen Men White Dial Eco-Drive Watch AW1041-53B for Casual usage in Winter
sample_fashion_dataset/25665.jpg,Fastrack Men Black Dial Watch NE3001SL05 for Casual usage in Winter
sample_fashion_dataset/29446.jpg,Giordano Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/51515.jpg,Fastrack Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/45297.jpg,Casio SHEEN Women Chronograph Watch SX045 SHE-3801L-7ADR for Casual usage in Winter
sample_fashion_dataset/36769.jpg,Maxima Men White Dial Watch for Casual usage in Winter
sample_fashion_dataset/59265.jpg,Titan Women Mother Of Pearl Watch for Casual usage in Winter
sample_fashion_dataset/47978.jpg,Helix Women Purple Dial Watch for Casual usage in Winter
sample_fashion_dataset/43156.jpg,Fastrack Women Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/11488.jpg,Puma Men Acceleration White Watch for Casual usage in Winter
sample_fashion_dataset/45930.jpg,Maxima Men Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/40523.jpg,Titan Men Black Chronograph Watch for Casual usage in Winter
sample_fashion_dataset/45209.jpg,CASIO ENTICER Women Black Dial Analogue Watch A664 for Smart Casual usage in Winter
sample_fashion_dataset/44978.jpg,Maxima Women Black Dial Watch for Casual usage in Winter
sample_fashion_dataset/54664.jpg,Fastrack Men Silver Dial Watch for Casual usage in Winter
sample_fashion_dataset/43196.jpg,Fastrack Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/29407.jpg,Giordano Men Blue Dial Watch for Casual usage in Winter
sample_fashion_dataset/29505.jpg,Giordano Women White Dial Watch for Casual usage in Winter
sample_fashion_dataset/37307.jpg,Casio Youth Series Men Digital Watch W-213-1AVDF(D065) for Casual usage in Winter
sample_fashion_dataset/45143.jpg,CASIO Enticer Men Silver-Toned Chronograph Watch A440 for Casual usage in Winter
sample_fashion_dataset/40553.jpg,Titan Women Gold Watch for Casual usage in Winter
sample_fashion_dataset/5073.jpg,Being Human Women Silicon Strap Pink Watch for Casual usage in Winter
sample_fashion_dataset/21710.jpg,Fossil Men Cream-Coloured Dial Watch ME1020 for Casual usage in Winter
sample_fashion_dataset/30024.jpg,Kenneth Cole Men Black Dial Chronograph Watch for Casual usage in Winter
sample_fashion_dataset/38045.jpg,Q&Q Men Black Watch for Casual usage in Winter
sample_fashion_dataset/38026.jpg,Q&Q Attractive Women Orange Dial Watch for Casual usage in Winter
sample_fashion_dataset/4698.jpg,ADIDAS Unisex Duramo Black Watch for Sports usage in Winter
